step,time,ground_x,ground_y,ground_th,est_x,est_y,est_th
808,1.4411823749542236,1.0107,0.46037,0.0,2.368627349059099,2.1615419198258077,-2.3855294893625083
809,1.4426913261413574,1.0107,0.46087,0.0,2.3559250033378,2.1665599906570736,-2.3853782316064676
810,1.4442036151885986,1.0107,0.46137,0.0,2.3599732511257008,2.1695943130326425,-2.379503583276003
811,1.445707082748413,1.0107,0.46187,0.0,2.3504248108979495,2.163695690027292,-2.3866254443520205
812,1.4471995830535889,1.0107,0.46237,0.0,2.3452425975440483,2.1583341283768624,-2.3996442789379584
813,1.448704719543457,1.0107,0.46287,0.0,2.3597613649083558,2.158550196937592,-2.3887783271398555
814,1.4502246379852295,1.0107,0.46337,0.0,2.3672912887029645,2.1699511110678262,-2.3802800463230303
815,1.451740026473999,1.0107,0.46387,0.0,2.37183285673849,2.172231773856794,-2.3721255132099595
816,1.4532313346862793,1.0107,0.46437,0.0,2.3717759306929898,2.181389431454368,-2.3796697178135995
817,1.4547264575958252,1.0107,0.46487,0.0,2.3785213413525277,2.180973151529732,-2.388496790203171
818,1.456223487854004,1.0107,0.46537,0.0,2.388156692654592,2.1808100989137937,-2.378989128821738
819,1.4577226638793945,1.0107,0.46587,0.0,2.3793404993810356,2.1697004902746926,-2.386455649573203
820,1.4592616558074951,1.0107,0.46637,0.0,2.3772862356386097,2.173790473491394,-2.373260732942399
821,1.4607694149017334,1.0107,0.46687,0.0,2.380355625427727,2.176189620700306,-2.3887048507542805
822,1.4622595310211182,1.0107,0.46737,0.0,2.372564359923608,2.17032660543991,-2.383610970082516
823,1.4637551307678223,1.0107,0.46787,0.0,2.3764630244847984,2.1776120682952476,-2.3837944177781
824,1.465346336364746,1.0108,0.46838,0.0,2.3694117837002917,2.176503112479337,-2.385777463231846
825,1.4673006534576416,1.0108,0.46888,0.0,2.3676444735046345,2.173723652789271,-2.39649045079581
826,1.4689898490905762,1.0108,0.46938,0.0,2.3729324509457728,2.17531246055997,-2.3874190447680497
827,1.4704954624176025,1.0108,0.46988,0.0,2.3704478148941663,2.1731349631760803,-2.387844285013234
828,1.4720091819763184,1.0108,0.47038,0.0,2.368992197859076,2.184159259410031,-2.3905049816150266
829,1.4735004901885986,1.0108,0.47088,0.0,2.3721297968975024,2.1932855291178,-2.381133754988474
830,1.4750092029571533,1.0108,0.47138,0.0,2.368428888045937,2.1864200552377455,-2.38048799731638
831,1.4765031337738037,1.0108,0.47188,0.0,2.346917369336907,2.183199813339378,-2.3756221051355224
832,1.4780340194702148,1.0108,0.47238,0.0,2.3483130688982237,2.1845218909641098,-2.374495440652601
833,1.4795544147491455,1.0108,0.47288,0.0,2.358820091809017,2.1853450101379064,-2.3677947769841796
834,1.4810593128204346,1.0108,0.47338,0.0,2.357545312744103,2.1865150622816603,-2.3538873439276293
835,1.4825503826141357,1.0108,0.47388,0.0,2.367606385595285,2.1907658100309844,-2.353784653128442
836,1.4840672016143799,1.0108,0.47438,0.0,2.366079179314399,2.1896828277917284,-2.3574886388404286
837,1.4855544567108154,1.0108,0.47488,0.0,2.3839387863920702,2.1948576325131635,-2.3633146155974925
838,1.4870686531066895,1.0108,0.47538,0.0,2.4012498533405986,2.19560484801802,-2.371965484862033
839,1.488555669784546,1.0108,0.47588,0.0,2.41636741670658,2.2074232319554477,-2.3739222178991533
840,1.4900524616241455,1.0108,0.47638,0.0,2.4314888998713724,2.2127481391585,-2.3668049667254816
841,1.4915368556976318,1.0108,0.47688,0.0,2.4409048589364404,2.2129397316507813,-2.3687940201497333
842,1.4936847686767578,1.0108,0.47738,0.0,2.445569010916463,2.2157579702971186,-2.3585877568546567
843,1.4957003593444824,1.0108,0.47788,0.0,2.4518482899774456,2.219104591587462,-2.3615287176338593
844,1.4977059364318848,1.0108,0.47838,0.0,2.4563821386128635,2.215681770191403,-2.3530474220776987
845,1.4992196559906006,1.0108,0.47888,0.0,2.453713637625924,2.22209237505448,-2.356143490897932
846,1.5007355213165283,1.0108,0.47939,0.0,2.451658347930342,2.224622633756828,-2.3589816648802633
847,1.5022351741790771,1.0108,0.47989,0.0,2.4463410080280688,2.2279052278552003,-2.3718704089340927
848,1.5037403106689453,1.0108,0.48039,0.0,2.4428039738941445,2.223009881769778,-2.3640220632216913
849,1.5052378177642822,1.0108,0.48089,0.0,2.4233757488130667,2.2166787059433446,-2.3853531678489484
850,1.5067403316497803,1.0108,0.48139,0.0,2.418975064510576,2.2148772558882706,-2.385568076057518
851,1.5082347393035889,1.0108,0.48189,0.0,2.4149231164650047,2.209344690026166,-2.3792859580555095
852,1.5097451210021973,1.0108,0.48239,0.0,2.4132637315102716,2.211797587294762,-2.393735758558172
853,1.5112411975860596,1.0108,0.48289,0.0,2.4091921142480746,2.2052258858116485,-2.383454307492238
854,1.5127379894256592,1.0108,0.48339,0.0,2.406633759518183,2.199825120980898,-2.377977156484458
855,1.5142295360565186,1.0108,0.48389,0.0,2.3939066150681434,2.197715422985383,-2.3909072655688104
856,1.515726089477539,1.0108,0.48439,0.0,2.3924260758488987,2.188724794407828,-2.392952685409796
857,1.517212152481079,1.0108,0.48489,0.0,2.393905131974693,2.1855302189582373,-2.3951092400622174
858,1.518796682357788,1.0108,0.48539,0.0,2.3854001370165383,2.1860753471717853,-2.3843280966785785
859,1.5207433700561523,1.0108,0.48589,0.0,2.378060045066512,2.1884311177635474,-2.3871469514088566
860,1.5224027633666992,1.0108,0.48639,0.0,2.369244117657708,2.1904196414678707,-2.3899093332763766
861,1.5239272117614746,1.0108,0.48689,0.0,2.3751196455278882,2.194495212783499,-2.380008975072456
862,1.5254333019256592,1.0108,0.48739,0.0,2.3852062105023273,2.1917321682981736,-2.378552784513231
863,1.5270333290100098,1.0108,0.48789,0.0,2.390401901276704,2.1955135585599526,-2.3739733077685603
864,1.5285382270812988,1.0108,0.48839,0.0,2.4056250117668734,2.2022351197788854,-2.379699360461602
865,1.5300557613372803,1.0108,0.48889,0.0,2.4106039940263746,2.200394014104689,-2.379884193432968
866,1.531555414199829,1.0108,0.48939,0.0,2.4049513983221082,2.2012799973990815,-2.3841958369623173
867,1.5330839157104492,1.0108,0.48989,0.0,2.4038542210974416,2.2025525083207453,-2.385584600759992
868,1.5351059436798096,1.0108,0.4904,0.0,2.4045398591400717,2.202126007482269,-2.391672494466779
869,1.5370326042175293,1.0108,0.4909,0.0,2.4107793216795392,2.1993894248448314,-2.391259995590006
870,1.5392591953277588,1.0108,0.4914,0.0,2.4068772593370427,2.2009341958275748,-2.3916097498945765
871,1.5408012866973877,1.0108,0.4919,0.0,2.409363585157013,2.2020664286923415,-2.3829463747376622
872,1.542353868484497,1.0108,0.4924,0.0,2.410647083717989,2.2036233260204714,-2.37835576803269
873,1.5438880920410156,1.0108,0.4929,0.0,2.4172909351349334,2.2051236723653154,-2.3880754921278586
874,1.5453827381134033,1.0108,0.4934,0.0,2.4073598447564164,2.205838857038263,-2.378910571480769
875,1.5468826293945312,1.0108,0.4939,0.0,2.4046268220249254,2.20866913449589,-2.382369213209368
876,1.5483660697937012,1.0108,0.4944,0.0,2.3993563807173057,2.2057224885218165,-2.373503460341095
877,1.5498619079589844,1.0108,0.4949,0.0,2.407523883597932,2.2090890549411726,-2.375767176280716
878,1.5513451099395752,1.0108,0.4954,0.0,2.4064172397242927,2.2053303528862354,-2.3722515871248233
879,1.5528364181518555,1.0108,0.4959,0.0,2.4177899437865085,2.2038888316715743,-2.3735132828124157
880,1.5543220043182373,1.0108,0.4964,0.0,2.411626972953042,2.2021131531188503,-2.3785363552239995
881,1.5558254718780518,1.0108,0.4969,0.0,2.39798462763422,2.1996171950494485,-2.377293192225891
882,1.5573077201843262,1.0108,0.4974,0.0,2.4011813726382663,2.2004716463615908,-2.3765053975070725
883,1.558805227279663,1.0108,0.4979,0.0,2.3965931326533405,2.2002782129429574,-2.3705530247036775
884,1.5602893829345703,1.0108,0.4984,0.0,2.4017937235461155,2.2037868239300726,-2.371360255046739
885,1.5617873668670654,1.0108,0.4989,0.0,2.4019659276569816,2.199931960455322,-2.37330742863599
886,1.563272476196289,1.0108,0.4994,0.0,2.400089939312443,2.194249918012956,-2.381901374602823
887,1.564765214920044,1.0108,0.4999,0.0,2.3959533781005566,2.194965375846762,-2.3746776310592748
888,1.5662505626678467,1.0108,0.5004,0.0,2.3949953422468755,2.193535892287144,-2.3774855238597117
889,1.5677399635314941,1.0108,0.5009,0.0,2.399691631372176,2.197783900076354,-2.3614679688075513
890,1.5692181587219238,1.0108,0.50141,0.0,2.3987494088789427,2.19574619348065,-2.369358427635987
891,1.5707097053527832,1.0108,0.50191,0.0,2.3989172555809333,2.1896487041016033,-2.3657441019679903
892,1.5722763538360596,1.0108,0.50241,0.0,2.397909582054523,2.1921643299318117,-2.3665574814332144
893,1.5741791725158691,1.0108,0.50291,0.0,2.397285759040442,2.192613732489017,-2.35434656515401
894,1.5759222507476807,1.0108,0.50341,0.0,2.3988772602687525,2.1984954308464273,-2.3606956570862314
895,1.577444076538086,1.0108,0.50391,0.0,2.400519932125201,2.1952670346974434,-2.349088748313389
896,1.5789685249328613,1.0108,0.50441,0.0,2.4042657478214715,2.196023013005112,-2.353925606332681
897,1.5804595947265625,1.0108,0.50491,0.0,2.407292332616593,2.2042160853201214,-2.349970946055165
898,1.5819573402404785,1.0108,0.50541,0.0,2.4126954534600555,2.200940176528486,-2.3568115951383417
899,1.5834593772888184,1.0108,0.50591,0.0,2.4273968814932383,2.204211161775462,-2.344357793215548
900,1.5855224132537842,1.0108,0.50641,0.0,2.4282841871551057,2.2083197701649686,-2.347418783325868
901,1.5870516300201416,1.0108,0.50691,0.0,2.4252397245152872,2.205017151471607,-2.348228015518687
902,1.5885529518127441,1.0108,0.50741,0.0,2.4154754815812827,2.1978573422505527,-2.3474579564535705
903,1.5903480052947998,1.0108,0.50791,0.0,2.404716418123937,2.1900836201808893,-2.347132502486109
904,1.592406988143921,1.0108,0.50841,0.0,2.4117744978864444,2.1911771658714865,-2.3494382718935265
905,1.5942144393920898,1.0108,0.50891,0.0,2.397991625077318,2.198064249338988,-2.3593368954431764
906,1.5957343578338623,1.0108,0.50941,0.0,2.3915358029451603,2.198262240353554,-2.3599361056602013
907,1.5972304344177246,1.0108,0.50991,0.0,2.4014992104912287,2.201692673807824,-2.351045767580052
908,1.5987493991851807,1.0108,0.51041,0.0,2.3968852817493866,2.202544768395416,-2.346189763128805
909,1.600245714187622,1.0108,0.51091,0.0,2.391274988583869,2.2007493732262704,-2.3428548107362004
910,1.601743459701538,1.0108,0.51141,0.0,2.378124211241918,2.1866382727124845,-2.3554986263671007
911,1.6032326221466064,1.0108,0.51191,0.0,2.3704562426466422,2.183539368247841,-2.355528032059002
912,1.6047413349151611,1.0108,0.51242,0.0,2.3742311794229245,2.1895954363136316,-2.3449997938094542
913,1.606229543685913,1.0108,0.51292,0.0,2.378167919019925,2.1958951938635,-2.3475654182666212
914,1.6077501773834229,1.0108,0.51342,0.0,2.371705572843725,2.2002568364809365,-2.3580285275405997
915,1.6092445850372314,1.0108,0.51392,0.0,2.366305067432847,2.1996101629033413,-2.3519607456724847
916,1.6107442378997803,1.0108,0.51442,0.0,2.358263967170839,2.202383289045964,-2.3554413756280157
917,1.6122324466705322,1.0108,0.51492,0.0,2.3534051370128712,2.19789727764734,-2.3590950192510505
918,1.6137416362762451,1.0108,0.51542,0.0,2.353292885202729,2.192370215542969,-2.351516296520065
919,1.6152372360229492,1.0108,0.51592,0.0,2.367271958992881,2.192048208100279,-2.3561265543533487
920,1.6167316436767578,1.0108,0.51642,0.0,2.37857235342389,2.1833243408526624,-2.3556896076937406
921,1.6182162761688232,1.0108,0.51692,0.0,2.3860879493709013,2.1840504281079878,-2.3470303642528223
922,1.619706153869629,1.0108,0.51742,0.0,2.3807674667664367,2.1873176469959663,-2.3605404038815743
923,1.6211893558502197,1.0108,0.51792,0.0,2.3766468396916434,2.1797073632889057,-2.3502131899566097
924,1.6226963996887207,1.0108,0.51842,0.0,2.3681405111483764,2.177358531953631,-2.360383981197228
925,1.6242022514343262,1.0108,0.51892,0.0,2.369630769175733,2.17724031899298,-2.359988707897756
926,1.6257948875427246,1.0108,0.51942,0.0,2.3696213429692197,2.179492518669204,-2.355227997048239
927,1.6277432441711426,1.0108,0.51992,0.0,2.3642395042838005,2.179976507899261,-2.366768603794844
928,1.6294374465942383,1.0108,0.52042,0.0,2.3615651950575343,2.1806822120241556,-2.3604290558094747
929,1.6309630870819092,1.0108,0.52092,0.0,2.354824589702721,2.1848391743130886,-2.3548690640489345
930,1.632462739944458,1.0108,0.52142,0.0,2.3606826680717474,2.1786753897656257,-2.35941517466383
931,1.6339776515960693,1.0108,0.52192,0.0,2.363099327651974,2.1823065694317143,-2.3609893105671675
932,1.6354660987854004,1.0108,0.52242,0.0,2.362114801055986,2.18443835967089,-2.353731172635102
933,1.6369695663452148,1.0108,0.52292,0.0,2.3606768716222755,2.1890786356567373,-2.34727856754264
934,1.6384615898132324,1.0109,0.52343,0.0,2.358351996761069,2.189149393348968,-2.3423962958528755
935,1.6399667263031006,1.0109,0.52393,0.0,2.357780208652476,2.1874122662635647,-2.356026561256863
936,1.6414811611175537,1.0109,0.52443,0.0,2.3556582927224703,2.1874117224561465,-2.3589209312402533
937,1.642995834350586,1.0109,0.52493,0.0,2.356971394017154,2.1894997347420144,-2.3493210068873855
938,1.644486427307129,1.0109,0.52543,0.0,2.3470018908294032,2.1849183732301207,-2.360844050535173
939,1.646059274673462,1.0109,0.52593,0.0,2.3444502979047885,2.186845821071382,-2.3611201352815283
940,1.647702932357788,1.0109,0.52643,0.0,2.34522443201787,2.1852802599902437,-2.3526539637426467
941,1.649207353591919,1.0109,0.52693,0.0,2.347460116401174,2.1909948508121473,-2.3533676036875524
942,1.6507136821746826,1.0109,0.52743,0.0,2.341625828053581,2.1891777352646202,-2.3610016947344046
943,1.6523487567901611,1.0109,0.52793,0.0,2.337286022880107,2.1904459949136093,-2.3584048762772367
944,1.6538619995117188,1.0109,0.52843,0.0,2.3507014527698744,2.1874064878101627,-2.364438832264877
945,1.6553840637207031,1.0109,0.52893,0.0,2.356701078693164,2.1758387016666423,-2.3647354275473043
946,1.6568901538848877,1.0109,0.52943,0.0,2.3623254663099726,2.177773337738834,-2.350479609027751
947,1.6583828926086426,1.0109,0.52993,0.0,2.359022122352645,2.1843790429679038,-2.357018996605845
948,1.6598851680755615,1.0109,0.53043,0.0,2.3608153526036313,2.1833800529949454,-2.362359731514433
949,1.661388874053955,1.0109,0.53093,0.0,2.3576820641457377,2.1774867371177034,-2.357428375425154
950,1.6634259223937988,1.0109,0.53143,0.0,2.36734282389459,2.187850979126962,-2.357161053120889
951,1.6653785705566406,1.0109,0.53193,0.0,2.3705936719214846,2.1836574133058892,-2.350021352400164
952,1.6676342487335205,1.0109,0.53243,0.0,2.378861531693029,2.1899001451090627,-2.345065754609937
953,1.6691842079162598,1.0109,0.53293,0.0,2.3695894899874412,2.1937392253947565,-2.3447701805316896
954,1.6707096099853516,1.0109,0.53343,0.0,2.3584345298356006,2.1914465408360946,-2.35512273447166
955,1.6722815036773682,1.0109,0.53393,0.0,2.3538398112896153,2.1859584836534487,-2.3540301492951157
956,1.6738617420196533,1.0109,0.53444,0.0,2.356663940277282,2.1833159683436487,-2.3532161801903935
957,1.6754729747772217,1.0109,0.53494,0.0,2.349470092448482,2.1794526314547116,-2.3448810857076823
958,1.6770050525665283,1.0109,0.53544,0.0,2.3558815637411437,2.1804094103107894,-2.347646638305197
959,1.6785919666290283,1.0109,0.53594,0.0,2.350588556919026,2.174948236691018,-2.3541010448275985
960,1.680535078048706,1.0109,0.53644,0.0,2.3491615943102095,2.1695539240480497,-2.359886901949701
961,1.6822090148925781,1.0109,0.53694,0.0,2.357420996449442,2.174711549799372,-2.3645836157039244
962,1.6837399005889893,1.0109,0.53744,0.0,2.370142985846552,2.1779599301623085,-2.3537846920500414
963,1.6852445602416992,1.0109,0.53794,0.0,2.379145202793737,2.1831347944824318,-2.353772257604933
964,1.6867496967315674,1.0109,0.53844,0.0,2.376564587753625,2.187829394319067,-2.3527478223669425
965,1.6882472038269043,1.0109,0.53894,0.0,2.3780970593443507,2.1980535684860514,-2.344557981423442
966,1.689758539199829,1.0109,0.53944,0.0,2.3674682818940367,2.195137764252271,-2.356417979142417
967,1.691251277923584,1.0109,0.53994,0.0,2.3687036270179505,2.196808310466024,-2.3564507715681993
968,1.6927406787872314,1.0109,0.54044,0.0,2.3848915200024625,2.197291054155149,-2.3602514593921273
969,1.6948487758636475,1.0109,0.54094,0.0,2.374568117829103,2.1995281744192217,-2.3499866175872968
970,1.6972837448120117,1.0109,0.54144,0.0,2.373593136390132,2.1965054992566224,-2.352934598661462
971,1.6996331214904785,1.0109,0.54194,0.0,2.3669218822237945,2.195352895417893,-2.362458391075827
972,1.7020061016082764,1.0109,0.54244,0.0,2.357775072496026,2.205038018830882,-2.350774013499576
973,1.7044038772583008,1.0109,0.54294,0.0,2.3600684430635908,2.207272781264437,-2.362705094656383
974,1.7068543434143066,1.0109,0.54344,0.0,2.362005441936202,2.2050956350162494,-2.352882990715848
975,1.7092604637145996,1.0109,0.54394,0.0,2.3652028205717324,2.1912806083415806,-2.3611173684862
976,1.711254358291626,1.0109,0.54444,0.0,2.367677421236915,2.1985328232669263,-2.3494012781280076
977,1.7128093242645264,1.0109,0.54494,0.0,2.3673811213139255,2.2078567393938537,-2.3533320047254405
978,1.7143383026123047,1.0109,0.54545,0.0,2.351203288090122,2.2093350363562245,-2.3549628042451376
979,1.7158689498901367,1.0109,0.54595,0.0,2.3489678084731445,2.204842857683388,-2.3501880525886985
980,1.7174293994903564,1.0109,0.54645,0.0,2.3509016478185765,2.202243110525909,-2.3448599289500414
981,1.7189879417419434,1.0109,0.54695,0.0,2.341817182388962,2.198194608379665,-2.354867899953854
982,1.7204921245574951,1.0109,0.54745,0.0,2.3477159369434935,2.198594499443116,-2.3626557503100636
983,1.72206711769104,1.0109,0.54795,0.0,2.355081312593071,2.198822336978744,-2.348774524474086
984,1.7235727310180664,1.0109,0.54845,0.0,2.367869415446966,2.1994964007850664,-2.3450054391493924
985,1.7250885963439941,1.0109,0.54895,0.0,2.3729023429580045,2.2010182360664516,-2.346709882750762
986,1.7266640663146973,1.0109,0.54945,0.0,2.385169536239772,2.1974760071108466,-2.3655730140071025
987,1.7282483577728271,1.0109,0.54995,0.0,2.3772108085579555,2.193082961421554,-2.3587288069093004
988,1.7297687530517578,1.0109,0.55045,0.0,2.370470593795747,2.1893311210633923,-2.3606350210899145
989,1.7313458919525146,1.0109,0.55095,0.0,2.3702465782602435,2.1871687012001026,-2.360032260595171
990,1.7332777976989746,1.0109,0.55145,0.0,2.3626759788111236,2.185983834105382,-2.363763634716729
991,1.7349703311920166,1.0109,0.55195,0.0,2.3644970759458515,2.1817484457268765,-2.356313583981682
992,1.736501932144165,1.0109,0.55245,0.0,2.362042822976451,2.1792627702977216,-2.3442757137236936
993,1.7380211353302002,1.0109,0.55295,0.0,2.3618278952083007,2.178084414184633,-2.358570486910453
994,1.7395119667053223,1.0109,0.55345,0.0,2.353384969584945,2.1785010643204643,-2.3652830471222956
995,1.7410333156585693,1.0109,0.55395,0.0,2.351513412047092,2.173101310248092,-2.3619938891537826
996,1.7425227165222168,1.0109,0.55445,0.0,2.3542870187184843,2.178966979935237,-2.3596628109046303
997,1.7440605163574219,1.0109,0.55495,0.0,2.3500025986849677,2.179955017026531,-2.354922255296967
998,1.7455668449401855,1.0109,0.55545,0.0,2.3500938773174713,2.18530151816303,-2.3370564938945315
999,1.7471015453338623,1.0109,0.55595,0.0,2.359817380232481,2.1887170256762967,-2.3591075939965767
